loan_id,reporting_date,product_type,origination_date,original_amount,outstanding_balance,credit_score_origination,credit_score_current,days_past_due,interest_rate,industry_sector,geography,pd_12m,pd_lifetime,lgd,ifrs9_stage,ecl_amount,ecl_rate
LN0002258,2024-12-31,Personal Loan,2021-06-24,16455.89,4386.18,656,685,60,9.72,N/A,Central,0.12,0.36,0.5125,2,809.25,18.45
LN0002259,2024-12-31,Mortgage,2021-10-03,163734.02,51991.59,631,642,0,5.2,N/A,East,0.035,0.105,0.2605,2,1422.1,2.7353
LN0002260,2024-12-31,Personal Loan,2022-03-16,12230.45,5261.69,649,671,0,9.15,N/A,North,0.03,0.09,0.6871,1,108.46,2.0613
LN0002261,2024-12-31,Auto Loan,2022-05-14,27456.96,11037.2,597,571,0,6.84,N/A,Central,0.09,0.27,0.2816,2,839.18,7.6032
LN0002262,2024-12-31,Auto Loan,2020-10-12,32014.07,9147.61,609,553,0,7.3,N/A,West,0.09,0.27,0.396,2,978.06,10.692
LN0002263,2024-12-31,Credit Card,2022-08-06,5804.45,2956.34,715,689,0,18.22,N/A,South,0.0375,0.1125,0.6706,2,223.03,7.5441
LN0002264,2024-12-31,Personal Loan,2021-03-08,18692.86,5019.52,691,711,0,9.64,N/A,East,0.012,0.036,0.6764,1,40.74,0.8116
LN0002265,2024-12-31,Auto Loan,2022-08-20,32697.6,16649.39,719,783,0,6.48,N/A,North,0.0045,0.0135,0.2966,1,22.22,0.1335
LN0002266,2024-12-31,Auto Loan,2022-01-15,18319.16,7244.67,697,684,30,6.3,N/A,East,0.045,0.135,0.2974,2,290.87,4.015
LN0002267,2024-12-31,Personal Loan,2020-11-16,7607.73,2195.73,736,805,0,8.99,N/A,North,0.006,0.018,0.5759,1,7.59,0.3457
LN0002268,2024-12-31,Auto Loan,2022-05-11,23895.3,9806.68,750,775,0,6.97,N/A,South,0.0045,0.0135,0.2551,1,11.26,0.1148
LN0002269,2024-12-31,Mortgage,2022-03-07,233020.03,89722.69,541,499,0,5.84,N/A,East,0.07,0.21,0.2613,2,4923.35,5.4873
LN0002270,2024-12-31,Personal Loan,2022-09-21,25096.02,11544.16,612,618,0,9.23,N/A,Central,0.06,0.18,0.5409,2,1123.96,9.7362
LN0002271,2024-12-31,Mortgage,2023-07-25,150020.99,103578.28,661,687,0,5.32,N/A,East,0.0175,0.0525,0.2741,1,496.84,0.4797
LN0002272,2024-12-31,Personal Loan,2023-04-07,10781.11,6826.22,678,605,0,9.33,N/A,South,0.06,0.18,0.6931,2,851.63,12.4759
LN0002273,2024-12-31,Personal Loan,2021-01-17,23666.26,6708.72,626,646,30,9.48,N/A,North,0.12,0.36,0.6881,2,1661.86,24.7716
LN0002274,2024-12-31,Auto Loan,2023-05-19,26371.76,15979.5,753,788,0,6.33,N/A,West,0.0045,0.0135,0.3718,1,26.74,0.1673
LN0002275,2024-12-31,SME Loan,2021-09-05,136256.03,38281.37,838,850,0,7.15,Construction,East,0.0065,0.0195,0.5757,1,143.25,0.3742
LN0002276,2024-12-31,Auto Loan,2023-08-06,28118.51,19360.02,695,693,0,6.81,N/A,North,0.0225,0.0675,0.2626,1,114.39,0.5909
LN0002277,2024-12-31,Auto Loan,2021-01-27,32948.9,9479.19,687,682,0,6.97,N/A,West,0.0225,0.0675,0.3375,1,71.98,0.7593
LN0002278,2024-12-31,Personal Loan,2020-10-21,11648.31,3448.68,748,741,0,9.08,N/A,South,0.012,0.036,0.5324,1,22.03,0.6388
LN0002279,2024-12-31,Auto Loan,2022-04-10,38825.25,16640.98,531,495,0,7.24,N/A,South,0.09,0.27,0.3754,2,1686.7,10.1358
LN0002280,2024-12-31,Mortgage,2020-04-08,123929.95,36223.64,682,662,0,4.6,N/A,West,0.0175,0.0525,0.1579,1,100.09,0.2763
LN0002281,2024-12-31,Mortgage,2022-11-15,223763.28,122326.01,758,746,0,4.8,N/A,North,0.007,0.021,0.1514,1,129.64,0.106
LN0002282,2024-12-31,Personal Loan,2022-07-31,15961.64,7672.73,629,632,30,9.77,N/A,South,0.12,0.36,0.6437,2,1778.02,23.1732
LN0002283,2024-12-31,Personal Loan,2020-04-04,18402.05,5046.09,582,565,0,9.79,N/A,South,0.12,0.36,0.6463,2,1174.06,23.2667
LN0002284,2024-12-31,Mortgage,2022-12-11,566071.86,325050.46,665,639,0,4.61,N/A,North,0.035,0.105,0.256,2,8737.36,2.688
LN0002285,2024-12-31,Mortgage,2023-04-02,220684.13,134889.03,675,698,0,4.38,N/A,West,0.0175,0.0525,0.1648,1,389.02,0.2884
LN0002286,2024-12-31,Mortgage,2023-01-14,562271.93,307769.8,607,618,0,5.03,N/A,West,0.035,0.105,0.1539,2,4973.41,1.616
LN0002287,2024-12-31,SME Loan,2021-01-07,62235.65,16103.86,848,832,0,6.57,Technology,West,0.0065,0.0195,0.5186,1,54.28,0.3371
LN0002288,2024-12-31,Mortgage,2020-12-25,521426.29,139784.86,642,657,0,5.02,N/A,Central,0.0175,0.0525,0.1873,1,458.18,0.3278
LN0002289,2024-12-31,Personal Loan,2022-05-14,21817.77,9462.2,588,574,0,10.13,N/A,South,0.12,0.36,0.5671,2,1931.76,20.4155
LN0002290,2024-12-31,Mortgage,2020-08-24,169951.9,45445.75,673,674,0,4.67,N/A,North,0.0175,0.0525,0.2092,1,166.38,0.3661
LN0002291,2024-12-31,Auto Loan,2022-06-23,33617.96,14482.55,753,782,0,6.83,N/A,North,0.0045,0.0135,0.3203,1,20.87,0.1441
LN0002292,2024-12-31,Mortgage,2023-09-11,261550.35,178611.46,681,663,0,5.05,N/A,East,0.0175,0.0525,0.279,1,872.07,0.4882
LN0002293,2024-12-31,Mortgage,2020-12-13,366880.81,96358.28,719,684,0,4.28,N/A,East,0.0175,0.0525,0.2901,1,489.19,0.5077
LN0002294,2024-12-31,Personal Loan,2023-08-14,11684.72,8154.83,610,606,0,9.84,N/A,West,0.06,0.18,0.6217,2,912.57,11.1905
LN0002295,2024-12-31,Mortgage,2020-05-29,230124.76,63697.74,799,758,0,3.91,N/A,East,0.0035,0.0105,0.161,1,35.89,0.0563
LN0002296,2024-12-31,Mortgage,2022-01-02,532079.02,195353.42,725,717,0,4.78,N/A,North,0.007,0.021,0.2105,1,287.85,0.1473
LN0002297,2024-12-31,Mortgage,2022-05-23,255413.62,104815.37,764,755,0,4.07,N/A,West,0.0035,0.0105,0.1556,1,57.08,0.0545
LN0002298,2024-12-31,Mortgage,2022-11-17,405635.87,207584.97,709,635,0,4.6,N/A,East,0.035,0.105,0.1559,2,3398.06,1.6369
LN0002299,2024-12-31,Mortgage,2022-12-21,239743.35,128568.07,746,762,0,4.59,N/A,Central,0.0035,0.0105,0.2528,1,113.76,0.0885
LN0002300,2024-12-31,Mortgage,2020-02-24,617436.57,179902.23,610,605,180,4.75,N/A,East,0.28,0.84,0.1541,3,23287.26,12.9444
LN0002301,2024-12-31,Credit Card,2020-10-13,3501.1,1014.12,641,676,0,18.2,N/A,North,0.0375,0.1125,0.7774,2,88.69,8.7455
LN0002302,2024-12-31,Personal Loan,2021-12-12,9242.0,3107.17,788,794,0,8.63,N/A,Central,0.006,0.018,0.6289,1,11.72,0.3772
LN0002303,2024-12-31,Personal Loan,2022-04-15,33346.57,14124.56,805,827,0,8.69,N/A,Central,0.006,0.018,0.6917,1,58.62,0.415
LN0002304,2024-12-31,Mortgage,2020-04-29,214813.78,57130.91,588,624,30,5.67,N/A,South,0.07,0.21,0.1831,2,2196.74,3.8451
LN0002305,2024-12-31,Credit Card,2020-03-10,10943.9,3277.38,700,696,0,17.94,N/A,North,0.0375,0.1125,0.7083,2,261.15,7.9683
LN0002306,2024-12-31,Personal Loan,2021-04-12,22813.42,6794.88,646,645,30,9.37,N/A,North,0.12,0.36,0.541,2,1323.37,19.476
LN0002307,2024-12-31,Mortgage,2022-01-29,248370.07,94515.98,624,577,0,5.1,N/A,South,0.07,0.21,0.2087,2,4142.35,4.3827
LN0002308,2024-12-31,Auto Loan,2022-09-27,14395.67,7437.84,703,740,0,6.53,N/A,West,0.009,0.027,0.383,1,25.64,0.3447
LN0002309,2024-12-31,Mortgage,2023-12-21,265757.85,203981.78,771,767,0,4.52,N/A,South,0.0035,0.0105,0.2314,1,165.2,0.081
LN0002310,2024-12-31,Mortgage,2020-10-09,282325.24,81152.96,716,686,0,4.43,N/A,North,0.0175,0.0525,0.1857,1,263.73,0.325
LN0002311,2024-12-31,Personal Loan,2022-09-12,26912.08,13692.57,654,677,0,9.75,N/A,West,0.03,0.09,0.6239,1,256.28,1.8717
LN0002312,2024-12-31,Credit Card,2021-06-07,10875.02,3242.22,721,656,0,18.15,N/A,Central,0.0375,0.1125,0.7212,2,263.06,8.1136
LN0002313,2024-12-31,Personal Loan,2022-11-27,8857.39,4784.71,651,638,0,9.08,N/A,South,0.06,0.18,0.6083,2,523.9,10.9495
LN0002314,2024-12-31,Auto Loan,2021-10-16,40964.97,13512.52,713,740,0,6.81,N/A,North,0.009,0.027,0.3047,1,37.06,0.2743
LN0002315,2024-12-31,SME Loan,2023-07-09,168683.85,115317.38,792,779,0,7.36,Construction,South,0.0065,0.0195,0.5966,1,447.19,0.3878
LN0002316,2024-12-31,Mortgage,2020-04-07,458954.5,130868.62,514,492,0,5.52,N/A,West,0.07,0.21,0.2602,2,7150.92,5.4642
LN0002317,2024-12-31,Mortgage,2023-11-06,344326.27,253224.64,744,731,0,4.04,N/A,East,0.007,0.021,0.2644,1,468.67,0.1851
LN0002318,2024-12-31,Personal Loan,2022-10-11,4165.12,2023.56,557,497,0,9.67,N/A,South,0.12,0.36,0.6216,2,452.82,22.3774
LN0002319,2024-12-31,Personal Loan,2023-06-13,12170.21,7550.37,778,800,0,8.76,N/A,South,0.006,0.018,0.6476,1,29.34,0.3886
LN0002320,2024-12-31,Personal Loan,2021-12-25,6678.01,2258.36,629,625,0,9.3,N/A,North,0.06,0.18,0.6869,2,279.23,12.3643
LN0002321,2024-12-31,Credit Card,2023-06-14,4441.28,2819.02,583,574,0,18.91,N/A,South,0.15,0.45,0.6147,2,779.78,27.6614
LN0002322,2024-12-31,Auto Loan,2020-04-18,44002.5,12123.03,736,728,0,6.78,N/A,East,0.009,0.027,0.2965,1,32.35,0.2668
LN0002323,2024-12-31,Auto Loan,2023-01-04,33592.57,20016.38,709,710,30,7.06,N/A,West,0.018,0.054,0.3216,2,347.61,1.7366
LN0002324,2024-12-31,Mortgage,2021-07-24,476415.4,135586.4,600,620,0,5.4,N/A,South,0.035,0.105,0.2344,2,3337.05,2.4612
LN0002325,2024-12-31,Credit Card,2022-10-05,5830.61,3079.03,580,578,0,19.04,N/A,Central,0.15,0.45,0.6051,2,838.4,27.2294
LN0002326,2024-12-31,SME Loan,2023-01-11,39782.08,21484.76,665,624,0,8.03,Healthcare,East,0.065,0.195,0.5837,2,2445.43,11.3822
LN0002327,2024-12-31,Credit Card,2023-05-31,1393.5,920.62,584,601,0,19.32,N/A,South,0.075,0.225,0.7351,2,152.27,16.5399
LN0002328,2024-12-31,Mortgage,2021-05-05,289064.28,81712.35,595,610,0,5.04,N/A,East,0.035,0.105,0.2053,2,1761.43,2.1556
LN0002329,2024-12-31,Auto Loan,2022-06-26,27294.2,12751.81,689,695,180,6.57,N/A,North,0.18,0.54,0.2681,3,1846.13,14.4774
LN0002330,2024-12-31,Mortgage,2021-07-29,164641.74,44901.13,603,635,120,4.86,N/A,North,0.28,0.84,0.1824,3,6879.57,15.3216
LN0002331,2024-12-31,Mortgage,2023-12-10,114655.4,83910.8,714,715,0,4.67,N/A,South,0.007,0.021,0.2289,1,134.45,0.1602
LN0002332,2024-12-31,Mortgage,2023-07-31,185837.59,124994.38,799,833,0,3.85,N/A,North,0.0035,0.0105,0.1816,1,79.45,0.0636
LN0002333,2024-12-31,Auto Loan,2020-09-09,27507.21,7743.53,668,710,30,6.68,N/A,South,0.018,0.054,0.3623,2,151.5,1.9565
LN0002334,2024-12-31,Auto Loan,2023-04-28,38806.81,25265.4,690,708,0,6.78,N/A,West,0.009,0.027,0.3762,1,85.54,0.3386
LN0002335,2024-12-31,Mortgage,2021-12-14,294877.57,110827.61,841,819,0,4.5,N/A,West,0.0035,0.0105,0.243,1,94.26,0.0851
LN0002336,2024-12-31,Personal Loan,2021-10-19,35060.85,12237.28,585,581,0,10.29,N/A,East,0.12,0.36,0.5551,2,2445.45,19.9836
LN0002337,2024-12-31,Personal Loan,2023-08-21,7177.01,4932.39,775,812,0,9.12,N/A,West,0.006,0.018,0.6442,1,19.06,0.3864
LN0002338,2024-12-31,Personal Loan,2023-02-15,22666.32,13981.37,766,721,180,8.81,N/A,West,0.096,0.288,0.6488,3,2612.48,18.6854
LN0002339,2024-12-31,Mortgage,2022-12-08,274758.93,155653.34,748,737,0,4.87,N/A,West,0.007,0.021,0.1688,1,183.92,0.1182
LN0002340,2024-12-31,Personal Loan,2022-10-25,20268.06,10048.52,783,773,0,9.21,N/A,South,0.006,0.018,0.565,1,34.06,0.339
LN0002341,2024-12-31,Auto Loan,2021-02-20,24969.09,6847.39,702,676,0,7.15,N/A,East,0.0225,0.0675,0.2816,1,43.39,0.6337
LN0002342,2024-12-31,Mortgage,2021-08-12,458557.14,127041.28,633,660,0,5.22,N/A,South,0.0175,0.0525,0.2844,1,632.28,0.4977
LN0002343,2024-12-31,Mortgage,2020-11-09,311019.96,79368.83,768,779,30,4.11,N/A,East,0.007,0.021,0.2934,2,489.02,0.6161
LN0002344,2024-12-31,Personal Loan,2020-12-25,8886.9,2341.36,771,749,0,8.49,N/A,South,0.012,0.036,0.6075,1,17.07,0.7291
LN0002345,2024-12-31,Credit Card,2021-08-27,4885.31,1334.37,768,787,0,18.32,N/A,South,0.0075,0.0225,0.7516,1,7.52,0.5636
LN0002346,2024-12-31,Auto Loan,2023-11-12,27015.81,19913.6,684,679,0,6.39,N/A,North,0.0225,0.0675,0.365,1,163.54,0.8212
LN0002347,2024-12-31,Auto Loan,2023-07-10,36158.64,23130.0,623,596,0,6.93,N/A,East,0.09,0.27,0.369,2,2304.44,9.963
LN0002348,2024-12-31,Personal Loan,2021-08-15,6582.26,1856.34,695,674,0,9.26,N/A,West,0.03,0.09,0.6704,1,37.33,2.0109
LN0002349,2024-12-31,Personal Loan,2023-04-24,13126.51,8318.69,755,768,0,8.5,N/A,East,0.006,0.018,0.5575,1,27.83,0.3345
LN0002350,2024-12-31,Mortgage,2021-05-11,326979.78,95629.13,762,790,180,4.85,N/A,North,0.028,0.084,0.23,3,1847.55,1.932
LN0002351,2024-12-31,Auto Loan,2020-07-11,30127.97,9004.9,646,631,30,6.81,N/A,Central,0.09,0.27,0.3924,2,954.05,10.5948
LN0002352,2024-12-31,Credit Card,2021-12-24,9638.02,3531.65,705,722,0,17.75,N/A,North,0.015,0.045,0.626,1,33.16,0.9389
LN0002353,2024-12-31,Auto Loan,2020-11-28,40522.36,11174.8,575,623,30,7.87,N/A,Central,0.09,0.27,0.394,2,1188.78,10.638
LN0002354,2024-12-31,Credit Card,2020-09-02,4896.42,1315.85,759,721,60,17.77,N/A,West,0.06,0.18,0.6245,2,147.91,11.2406
LN0002355,2024-12-31,Auto Loan,2020-05-02,32424.7,8592.68,617,628,0,7.54,N/A,North,0.045,0.135,0.2894,2,335.71,3.9069
LN0002356,2024-12-31,Mortgage,2023-03-06,311088.52,172847.47,743,768,0,4.49,N/A,North,0.0035,0.0105,0.26,1,157.29,0.091
LN0002357,2024-12-31,Credit Card,2022-07-03,6012.82,2703.45,588,585,30,18.97,N/A,South,0.3,0.9,0.7402,2,1800.98,66.6178
LN0002358,2024-12-31,Mortgage,2022-01-16,107707.12,43029.77,763,800,0,4.18,N/A,Central,0.0035,0.0105,0.2177,1,32.79,0.0762
LN0002359,2024-12-31,Personal Loan,2021-11-14,11148.77,3459.43,706,772,0,9.22,N/A,Central,0.006,0.018,0.6789,1,14.09,0.4073
LN0002360,2024-12-31,Mortgage,2023-04-09,127743.61,72909.7,617,628,0,4.92,N/A,North,0.035,0.105,0.2386,2,1826.61,2.5053
LN0002361,2024-12-31,Mortgage,2020-09-25,508459.31,133967.68,735,728,0,5.02,N/A,South,0.007,0.021,0.2985,1,279.93,0.209
LN0002362,2024-12-31,Personal Loan,2021-03-28,12880.76,3700.26,633,662,60,9.15,N/A,North,0.12,0.36,0.5129,2,683.23,18.4644
LN0002363,2024-12-31,Mortgage,2022-06-30,243611.38,108142.12,740,765,0,4.32,N/A,South,0.0035,0.0105,0.2593,1,98.14,0.0908
LN0002364,2024-12-31,Personal Loan,2020-05-26,22881.37,6305.57,658,583,30,9.85,N/A,Central,0.24,0.72,0.6465,2,2935.12,46.5481
LN0002365,2024-12-31,Personal Loan,2020-10-24,17212.56,4504.32,542,542,0,10.02,N/A,Central,0.12,0.36,0.6052,2,981.37,21.7873
LN0002366,2024-12-31,Mortgage,2020-10-19,152616.38,41698.59,601,590,0,5.34,N/A,East,0.07,0.21,0.2215,2,1939.61,4.6515
LN0002367,2024-12-31,Mortgage,2020-01-14,258990.67,67245.37,646,657,0,5.17,N/A,North,0.0175,0.0525,0.1957,1,230.3,0.3425
LN0002368,2024-12-31,Personal Loan,2023-02-22,10925.99,6333.5,789,784,0,8.37,N/A,East,0.006,0.018,0.5027,1,19.1,0.3016
LN0002369,2024-12-31,Mortgage,2023-07-02,112165.82,67461.06,752,750,0,4.01,N/A,South,0.0035,0.0105,0.2763,1,65.24,0.0967
LN0002370,2024-12-31,Auto Loan,2022-01-19,22559.0,8776.46,810,784,0,6.64,N/A,Central,0.0045,0.0135,0.3103,1,12.26,0.1397
LN0002371,2024-12-31,Auto Loan,2023-08-27,27627.97,18771.17,812,834,0,5.96,N/A,West,0.0045,0.0135,0.2907,1,24.56,0.1308
LN0002372,2024-12-31,Credit Card,2020-05-31,4640.25,1334.44,637,687,0,18.44,N/A,South,0.0375,0.1125,0.6353,2,95.37,7.1468
LN0002373,2024-12-31,Auto Loan,2020-07-04,16434.0,4500.17,665,639,0,7.11,N/A,North,0.045,0.135,0.2638,2,160.26,3.5612
LN0002374,2024-12-31,Personal Loan,2022-02-01,26662.13,9890.41,647,605,0,9.25,N/A,Central,0.06,0.18,0.5546,2,987.34,9.9828
LN0002375,2024-12-31,Auto Loan,2022-12-12,28542.77,14397.73,626,627,0,7.35,N/A,West,0.045,0.135,0.2728,2,530.24,3.6828
LN0002376,2024-12-31,Mortgage,2020-07-27,273423.33,76168.5,533,532,0,5.54,N/A,South,0.07,0.21,0.1675,2,2679.23,3.5175
LN0002377,2024-12-31,Mortgage,2023-04-06,327853.07,196740.85,679,714,0,5.21,N/A,South,0.007,0.021,0.2275,1,313.31,0.1593
LN0002378,2024-12-31,Auto Loan,2021-10-13,21693.53,6931.5,577,540,0,7.14,N/A,North,0.09,0.27,0.3662,2,685.35,9.8875
LN0002379,2024-12-31,Personal Loan,2022-11-13,17567.64,9576.9,677,661,0,9.07,N/A,North,0.03,0.09,0.6865,1,197.24,2.0595
LN0002380,2024-12-31,Auto Loan,2023-06-18,25672.36,17213.26,849,785,0,6.34,N/A,North,0.0045,0.0135,0.3569,1,27.65,0.1606
LN0002381,2024-12-31,Credit Card,2020-04-25,3139.15,906.54,639,681,0,18.38,N/A,East,0.0375,0.1125,0.762,2,77.71,8.5722
LN0002382,2024-12-31,Credit Card,2021-01-17,6546.75,1711.8,696,703,0,18.18,N/A,West,0.015,0.045,0.6055,1,15.55,0.9084
LN0002383,2024-12-31,Credit Card,2021-09-23,10361.34,3285.13,753,739,0,18.28,N/A,West,0.015,0.045,0.6633,1,32.69,0.9951
LN0002384,2024-12-31,Personal Loan,2020-08-23,20638.17,5337.33,702,663,0,9.37,N/A,North,0.03,0.09,0.5591,1,89.52,1.6772
LN0002385,2024-12-31,Mortgage,2022-04-14,425699.42,182338.46,703,666,60,4.67,N/A,North,0.07,0.21,0.1684,2,6448.22,3.5364
LN0002386,2024-12-31,Personal Loan,2022-05-08,9775.37,4099.43,651,663,60,9.24,N/A,West,0.12,0.36,0.6274,2,925.91,22.5863
LN0002387,2024-12-31,Personal Loan,2020-10-27,5122.66,1336.82,661,628,0,9.71,N/A,East,0.06,0.18,0.6886,2,165.7,12.3951
LN0002388,2024-12-31,Auto Loan,2020-01-17,53963.06,15853.93,603,606,0,6.91,N/A,Central,0.045,0.135,0.3743,2,801.11,5.0531
LN0002389,2024-12-31,Auto Loan,2021-01-16,67629.93,19114.27,748,809,0,6.94,N/A,East,0.0045,0.0135,0.3373,1,29.01,0.1518
LN0002390,2024-12-31,Auto Loan,2021-03-28,55112.0,14933.29,541,530,0,7.2,N/A,South,0.09,0.27,0.3254,2,1312.01,8.7858
LN0002391,2024-12-31,Personal Loan,2023-10-23,10921.94,7078.27,758,729,0,9.27,N/A,East,0.012,0.036,0.6844,1,58.13,0.8212
LN0002392,2024-12-31,Mortgage,2021-07-05,150645.22,42056.98,568,579,0,5.34,N/A,West,0.07,0.21,0.2357,2,2081.69,4.9497
LN0002393,2024-12-31,Personal Loan,2022-05-18,7048.64,3259.23,757,720,0,8.65,N/A,North,0.012,0.036,0.6227,1,24.35,0.7471
LN0002394,2024-12-31,Mortgage,2020-03-07,115628.03,32588.27,652,703,0,4.89,N/A,Central,0.007,0.021,0.2924,1,66.7,0.2047
LN0002395,2024-12-31,Credit Card,2022-05-12,4657.86,2154.12,581,624,0,18.56,N/A,West,0.075,0.225,0.6722,2,325.8,15.1245
LN0002396,2024-12-31,Mortgage,2022-08-06,598893.45,267030.35,726,721,0,4.25,N/A,Central,0.007,0.021,0.2154,1,402.63,0.1508
LN0002397,2024-12-31,Mortgage,2023-10-10,249988.12,175610.03,754,727,30,4.22,N/A,Central,0.014,0.042,0.2754,2,2031.25,1.1567
LN0002398,2024-12-31,Mortgage,2021-04-13,312125.76,90802.26,645,632,30,5.39,N/A,North,0.07,0.21,0.1929,2,3678.31,4.0509
LN0002399,2024-12-31,Auto Loan,2021-01-30,51546.46,14363.39,738,729,30,6.17,N/A,East,0.018,0.054,0.3467,2,268.91,1.8722
LN0002400,2024-12-31,Auto Loan,2021-09-15,25295.0,7245.68,497,509,0,8.24,N/A,East,0.09,0.27,0.2627,2,513.93,7.0929
LN0002401,2024-12-31,Mortgage,2022-05-06,742490.78,320949.6,574,606,0,4.88,N/A,East,0.035,0.105,0.1886,2,6355.76,1.9803
LN0002402,2024-12-31,Mortgage,2021-10-14,726538.83,237958.49,783,752,0,4.49,N/A,North,0.0035,0.0105,0.2679,1,223.12,0.0938
LN0002403,2024-12-31,Personal Loan,2023-08-22,12349.03,8575.56,662,692,0,9.8,N/A,Central,0.03,0.09,0.5378,1,138.36,1.6134
LN0002404,2024-12-31,Mortgage,2020-02-13,201034.71,58150.2,531,550,0,6.03,N/A,Central,0.07,0.21,0.1672,2,2041.77,3.5112
LN0002405,2024-12-31,Auto Loan,2021-01-08,39296.68,11383.65,624,609,30,6.77,N/A,West,0.09,0.27,0.3533,2,1085.9,9.5391
LN0002406,2024-12-31,Auto Loan,2023-03-18,25873.9,15641.44,606,574,120,7.42,N/A,South,0.72,1.0,0.2777,3,4343.63,27.77
LN0002407,2024-12-31,Personal Loan,2022-12-22,6674.62,3468.26,667,670,0,9.02,N/A,West,0.03,0.09,0.5917,1,61.57,1.7752
LN0002408,2024-12-31,Mortgage,2021-11-24,509211.8,171828.94,650,619,0,4.85,N/A,West,0.035,0.105,0.2901,2,5234.0,3.0461
LN0002409,2024-12-31,SME Loan,2022-09-22,231309.79,120340.27,694,725,0,8.01,Retail,East,0.013,0.039,0.5903,1,923.48,0.7674
LN0002410,2024-12-31,Personal Loan,2020-08-13,14666.29,4369.15,674,641,0,9.22,N/A,North,0.06,0.18,0.6935,2,545.4,12.483
LN0002411,2024-12-31,Auto Loan,2020-10-17,17941.18,4638.74,789,805,60,6.12,N/A,North,0.018,0.054,0.2511,2,62.9,1.356
LN0002412,2024-12-31,Mortgage,2022-09-18,145108.48,72374.38,714,712,0,4.3,N/A,East,0.007,0.021,0.2525,1,127.92,0.1767
LN0002413,2024-12-31,Personal Loan,2023-08-06,14247.51,9136.47,717,700,0,8.73,N/A,North,0.012,0.036,0.5985,1,65.62,0.7182
LN0002414,2024-12-31,Mortgage,2023-10-06,208994.76,138328.37,773,770,0,4.0,N/A,West,0.0035,0.0105,0.2834,1,137.21,0.0992
LN0002415,2024-12-31,Personal Loan,2020-04-24,10887.21,3024.05,649,681,0,9.88,N/A,North,0.03,0.09,0.6786,1,61.56,2.0357
LN0002416,2024-12-31,SME Loan,2022-12-02,201868.99,109743.83,579,543,0,7.87,Manufacturing,Central,0.13,0.39,0.4387,2,18776.4,17.1093
LN0002417,2024-12-31,Personal Loan,2021-11-03,20741.83,6338.32,777,764,30,9.06,N/A,Central,0.012,0.036,0.5881,2,134.19,2.1171
LN0002418,2024-12-31,Mortgage,2020-02-04,534491.62,155060.99,691,668,0,5.06,N/A,South,0.0175,0.0525,0.2818,1,764.68,0.4931
LN0002419,2024-12-31,Mortgage,2020-12-22,163519.64,47730.52,691,690,0,4.86,N/A,North,0.0175,0.0525,0.1946,1,162.55,0.3406
LN0002420,2024-12-31,Personal Loan,2020-06-01,10873.51,3245.18,629,609,0,9.83,N/A,East,0.06,0.18,0.6252,2,365.2,11.2536
LN0002421,2024-12-31,Mortgage,2020-02-26,392185.75,103195.43,631,578,0,5.25,N/A,South,0.07,0.21,0.2412,2,5227.05,5.0652
LN0002422,2024-12-31,Mortgage,2021-08-20,335722.15,100021.59,748,716,0,4.47,N/A,North,0.007,0.021,0.2278,1,159.49,0.1595
LN0002423,2024-12-31,Auto Loan,2020-06-17,54882.63,15048.71,759,808,0,6.34,N/A,East,0.0045,0.0135,0.2508,1,16.98,0.1128
LN0002424,2024-12-31,Personal Loan,2020-05-26,17194.11,4643.57,743,750,0,9.48,N/A,Central,0.006,0.018,0.5857,1,16.32,0.3515
LN0002425,2024-12-31,Mortgage,2023-12-09,676071.79,495786.42,743,750,90,5.0,N/A,North,0.014,0.042,0.1599,2,3329.6,0.6716
LN0002426,2024-12-31,Credit Card,2021-05-21,6438.23,1868.42,726,717,0,18.27,N/A,South,0.015,0.045,0.6857,1,19.22,1.0287
LN0002427,2024-12-31,Mortgage,2023-02-25,456381.21,243438.85,691,689,0,4.49,N/A,East,0.0175,0.0525,0.2719,1,1158.34,0.4758
LN0002428,2024-12-31,SME Loan,2020-08-18,78711.11,23504.95,666,653,30,7.87,Retail,West,0.065,0.195,0.4036,2,1849.89,7.8702
LN0002429,2024-12-31,Mortgage,2022-03-09,270261.05,112606.41,777,793,180,4.36,N/A,North,0.028,0.084,0.2068,3,1956.11,1.7371
LN0002430,2024-12-31,Credit Card,2022-10-21,7750.19,4136.65,650,653,0,18.76,N/A,West,0.0375,0.1125,0.7741,2,360.25,8.7087
LN0002431,2024-12-31,Auto Loan,2022-01-26,56680.83,22161.02,710,674,0,6.87,N/A,North,0.0225,0.0675,0.3679,1,183.44,0.8278
LN0002432,2024-12-31,Credit Card,2020-04-12,7077.09,1928.56,616,623,0,18.69,N/A,West,0.075,0.225,0.733,2,318.07,16.4926
LN0002433,2024-12-31,SME Loan,2022-11-06,93132.62,50510.04,627,553,0,8.29,Construction,West,0.13,0.39,0.5515,2,10863.95,21.5085
LN0002434,2024-12-31,Mortgage,2023-02-15,534275.83,300511.55,661,674,0,4.47,N/A,East,0.0175,0.0525,0.2712,1,1426.23,0.4746
LN0002435,2024-12-31,SME Loan,2022-05-25,21281.96,9885.47,616,573,0,8.45,Healthcare,West,0.13,0.39,0.4574,2,1763.43,17.8386
LN0002436,2024-12-31,Personal Loan,2021-05-30,5691.1,1496.62,744,741,0,8.74,N/A,West,0.012,0.036,0.6016,1,10.8,0.7216
